bk2.jpg,0.00600494,0.0152359,0.777304,0.0294498,0.0592668,0.003258,0.0383454,0.0974605,0.00578135,0.0378822,0.0889641,0.00309031,0.0254571,0.0530144,0.000535015,0.0181186,0.0258644,0.000223588,0.0124491,0.0152759,8.78382e-05,0.0074902,0.0116505,2.39559e-05,0.00529425,0.00283478,0.0,0.00339375,0.000782559,0.0,0.00239559,0.000103809,0.0,0.0092869,0.0,0.0,0.005973,0.0132396,0.0342489,0.0114349,0.0342329,0.000846441,0.0132716,0.0251537,0.00109399,0.00915913,0.014118,0.00152519,0.00614868,0.00899144,0.00107801,0.00536612,0.0111235,0.000111794,0.00499879,0.0137267,6.38823e-05,0.00484707,0.0193324,0.0,0.00456759,0.013551,0.0,0.00391279,0.00716281,0.0,0.00412041,0.00422422,0.0,0.00714684,0.00185259,0.0,0.00115787,0.00101413,0.0114908,0.000399265,0.000295456,0.0,0.000207618,7.18676e-05,7.98529e-06,0.000183662,7.98529e-06,7.98529e-06,5.5897e-05,7.98529e-06,0.0,7.98529e-06,0.0,0.0,3.99265e-05,0.0,0.0,2.39559e-05,0.0,0.0,7.98529e-06,0.0,0.0,0.0,0.0,0.0,2.39559e-05,0.0,0.0,0.000415235,0.0,0.0,0.00198834,0.00139743,0.0652319,0.000391279,0.000455162,0.000103809,0.000175676,0.000479118,0.000151721,0.000231573,0.000231573,5.5897e-05,0.000103809,7.98529e-06,0.0,3.19412e-05,0.0,0.0,1.59706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98529e-06,0.0,0.0,0.0,0.0,0.0,7.98529e-06,0.0,0.0,0.0029865,0.00809709,0.294538,0.00804119,0.0201549,0.402395,0.00620457,0.0177673,0.154068,0.00404056,0.00663578,0.0434081,0.00218797,0.00132556,0.247696,0.000886367,0.000231573,0.129058,0.000367323,6.38823e-05,0.0416353,0.00013575,0.0,0.012481,5.5897e-05,0.0,0.0,2.39559e-05,0.0,0.0,7.98529e-06,0.0,0.0,3.99265e-05,0.0,0.0,0.00566956,0.0112513,0.010309,0.0064601,0.0116026,0.000463147,0.00296254,0.00364928,0.0,0.00126966,0.00103809,0.0,0.000503073,7.98529e-05,0.0,0.0002715,0.0,0.0,0.000103809,0.0,0.0,8.78382e-05,0.0,0.0,2.39559e-05,0.0,0.0,5.5897e-05,0.0,0.0,7.98529e-06,0.0,0.0,0.000343368,0.0,0.0,0.00188453,0.00241954,0.0225505,0.00095025,0.000127765,0.0,0.000287471,0.0,0.0,0.000183662,0.0,0.0,3.99265e-05,0.0,0.0,0.0,0.0,0.0,7.98529e-06,0.0,0.0,1.59706e-05,0.0,0.0,1.59706e-05,0.0,0.0,1.59706e-05,0.0,0.0,0.0,0.0,0.0,0.000103809,0.0,0.0,0.00324203,0.00339375,0.00251537,0.00158109,0.00013575,0.0,0.000335382,0.0,0.0,0.0002715,0.0,0.0,9.58235e-05,0.0,0.0,6.38823e-05,0.0,0.0,0.00013575,0.0,0.0,9.58235e-05,0.0,0.0,2.39559e-05,0.0,0.0,3.19412e-05,0.0,0.0,1.59706e-05,0.0,0.0,0.000151721,0.0,0.0,0.00203795,0.00384299,0.464844,0.00647153,0.0165947,0.00193813,0.0145651,0.0297458,0.00229581,0.0229415,0.0194063,0.00356017,0.0171521,0.0144237,0.00296958,0.0131593,0.0100317,0.00180504,0.010406,0.00601403,0.00176345,0.00706212,0.00442526,0.00157213,0.00522381,0.00363504,0.000848453,0.00366831,0.00198804,0.000166363,0.00253704,0.000840135,3.32727e-05,0.015372,0.000640499,0.0,0.00120613,0.00946607,0.0276329,0.00363504,0.019947,7.48635e-05,0.00408422,0.011687,0.000731998,0.0037099,0.00558149,0.00145568,0.00365167,0.00512399,0.00275331,0.0032524,0.0061804,0.00385963,0.00314427,0.0100151,0.00555653,0.00217936,0.0128848,0.00800207,0.00192981,0.0215191,0.00995684,0.001281,0.030145,0.00941616,0.00111463,0.0216355,0.00285313,0.00415908,0.00874239,0.000166363,0.000648817,0.00756121,0.00818507,0.000532362,0.0055399,0.0,0.00022459,0.00143072,0.0,0.000166363,0.000199636,0.0,3.32727e-05,8.31816e-06,0.0,2.49545e-05,0.0,0.0,1.66363e-05,0.0,0.0,8.31816e-06,0.0,0.0,8.31816e-06,0.0,0.0,8.31816e-06,0.0,0.0,0.0,0.0,0.0,0.000573953,0.0,0.0,0.00103145,0.00528203,0.0293714,0.000856771,0.00341045,1.66363e-05,0.000515726,0.000232909,0.0,0.00022459,0.0,0.0,4.9909e-05,0.0,0.0,0.0,0.0,0.0,8.31816e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31816e-06,0.0,0.0,0.00108136,0.00718689,0.303738,0.00372654,0.0131593,0.481131,0.00479126,0.0145069,0.433468,0.00807694,0.01647,0.335979,0.00739485,0.0140327,0.368262,0.0054484,0.00854275,0.0771759,0.00314427,0.000848453,0.0159293,0.000798544,3.32727e-05,0.0125604,0.000474135,0.0,0.0144902,0.000207954,0.0,0.0144653,1.66363e-05,0.0,4.9909e-05,8.31816e-06,0.0,0.0,0.00153886,0.00598076,0.0812518,0.00253704,0.0059059,0.00150559,0.0027949,0.00519885,0.000307772,0.00199636,0.00356017,0.0,0.000898362,0.00108136,0.0,0.000291136,9.14998e-05,0.0,0.000191318,0.0,0.0,0.000108136,0.0,0.0,9.14998e-05,0.0,0.0,3.32727e-05,0.0,0.0,1.66363e-05,0.0,0.0,0.000133091,0.0,0.0,0.000873407,0.000981543,0.0155799,0.00153886,0.000108136,0.0,0.000424226,0.0,0.0,0.000266181,0.0,0.0,9.14998e-05,0.0,0.0,4.15908e-05,0.0,0.0,4.15908e-05,0.0,0.0,4.9909e-05,0.0,0.0,2.49545e-05,0.0,0.0,8.31816e-06,0.0,0.0,0.0,0.0,0.0,0.000116454,0.0,0.0,0.00196309,0.0013725,0.00292799,0.00139745,9.14998e-05,0.0,0.00059059,0.0,0.0,0.000382636,0.0,0.0,0.000133091,0.0,0.0,9.14998e-05,0.0,0.0,9.9818e-05,0.0,0.0,5.82271e-05,0.0,0.0,4.9909e-05,0.0,0.0,4.9909e-05,0.0,0.0,2.49545e-05,0.0,0.0,0.000149727,0.0,0.0,0.00326409,0.00940618,0.0119332,0.00173734,0.0038432,0.000824796,0.00272007,0.0176366,0.00398359,0.00749336,0.0485752,0.00435211,0.0136355,0.0405554,0.00061421,0.0166188,0.0209182,0.0,0.0131441,0.00796718,0.0,0.00784433,0.00340448,0.0,0.00598416,0.00100028,0.0,0.00414153,0.000210586,0.0,0.00293066,0.0,0.0,0.0115296,0.0,0.0,0.00986245,0.0900782,0.091798,0.0244104,0.0919033,0.0432228,0.0299559,0.114103,0.0225678,0.0427314,0.116419,0.00637023,0.0459955,0.078689,0.000807247,0.0448022,0.0591923,8.77442e-05,0.0465922,0.0620176,3.50977e-05,0.0432579,0.0695987,0.0,0.0415732,0.0591572,0.0,0.0395551,0.0578059,0.0,0.0370105,0.0652817,0.0,0.0782679,0.0410292,0.0,0.00828306,0.131634,0.1429,0.0310088,0.285239,0.0751442,0.050488,0.178033,0.012407,0.0717572,0.151499,0.00210586,0.101924,0.148463,5.26465e-05,0.128563,0.152166,0.0,0.136004,0.146287,0.0,0.110259,0.0690898,0.0,0.0487156,0.0135302,0.0,0.0106346,0.00045627,0.0,0.00375545,0.000438721,0.0,0.0210762,0.000140391,0.0,0.0112488,0.170943,0.20462,0.0296926,0.253809,0.0559633,0.040415,0.12651,0.00642288,0.0601574,0.0752319,0.000105293,0.0611753,0.0227433,0.0,0.0430649,0.00273762,0.0,0.0226907,8.77442e-05,0.0,0.0083357,0.0,0.0,0.00421172,0.0,0.0,0.00189528,0.0,0.0,0.000877442,0.0,0.0,0.0030886,0.0,0.0,0.00642288,0.162239,0.376756,0.0253054,0.272709,0.223818,0.03501,0.244561,0.113664,0.0374492,0.140215,0.0259898,0.0266216,0.0372036,0.000508917,0.0182333,0.0068967,0.0,0.0123368,0.000824796,0.0,0.00717748,7.01954e-05,0.0,0.0038081,0.0,0.0,0.00249194,0.0,0.0,0.00215851,0.0,0.0,0.0091605,0.0,0.0,0.00182508,0.0131265,0.0248141,0.00133371,0.000561563,0.000403624,0.000596661,1.75488e-05,0.0,0.000438721,0.0,0.0,0.000140391,0.0,0.0,0.000140391,0.0,0.0,5.26465e-05,0.0,0.0,5.26465e-05,0.0,0.0,1.75488e-05,0.0,0.0,1.75488e-05,0.0,0.0,0.0,0.0,0.0,0.00264988,0.0,0.0,0.000193037,0.000245684,0.000526465,5.26465e-05,0.0,0.0,5.26465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75488e-05,0.0,0.0,0.0,0.0,0.0,7.01954e-05,0.0,0.0,0.000438721,0.000789698,0.0007546,7.01954e-05,0.0,0.0,0.000175488,0.0,0.0,0.000105293,0.0,0.0,8.77442e-05,0.0,0.0,3.50977e-05,0.0,0.0,0.0,0.0,0.0,1.75488e-05,0.0,0.0,1.75488e-05,0.0,0.0,1.75488e-05,0.0,0.0,0.0,0.0,0.0,1.75488e-05,0.0,0.0,0.0965763,0.120762,0.0462639,0.0109569,0.0658475,0.0228789,0.0218315,0.0586919,0.0312584,0.0289753,0.046617,0.044169,0.0210783,0.033165,0.048194,0.0158175,0.0202427,0.0290341,0.0146877,0.0109805,0.00644941,0.013299,0.00599042,0.00462521,0.0109099,0.00478998,0.00327178,0.00981534,0.00429568,0.00145935,0.0082736,0.0025421,0.00011769,0.0820416,0.00213019,0.0,0.00688486,0.140086,0.0223493,0.0153585,0.14643,0.00766161,0.0203368,0.110393,0.00422507,0.0147701,0.088032,0.00458991,0.0103096,0.0499594,0.00530781,0.00699078,0.0275983,0.00477821,0.00571973,0.0182772,0.00593157,0.00363662,0.0119102,0.00949757,0.00234203,0.0173004,0.0138992,0.00300109,0.033012,0.0147818,0.00346008,0.0440984,0.00497828,0.0170768,0.0405442,0.000141228,0.00168297,0.0228318,0.00411915,0.000753215,0.000753215,0.0,0.000211842,3.5307e-05,0.0,9.41519e-05,0.0,0.0,7.06139e-05,0.0,0.0,0.000129459,0.0,0.0,0.000141228,0.0,0.0,0.000105921,1.1769e-05,0.0,0.000317763,0.0,0.0,0.000329532,7.06139e-05,0.0,0.000611987,0.00011769,0.0,0.0138992,5.88449e-05,0.0,0.00281279,0.0438748,0.013958,0.000988595,0.000659063,1.1769e-05,0.000411915,0.0,0.0,0.000423684,0.0,0.0,0.000188304,0.0,0.0,5.88449e-05,0.0,0.0,0.000329532,0.0,0.0,0.00047076,0.0,0.0,2.3538e-05,0.0,0.0,9.41519e-05,0.0,0.0,1.1769e-05,0.0,0.0,0.00229495,0.0,0.0,0.00320117,0.31548,0.388483,0.0102861,0.513163,0.406901,0.0110275,0.157834,0.0431216,0.00933281,0.031941,0.00163589,0.00453106,0.0077793,7.06139e-05,0.0023891,0.00131813,0.0,0.00144759,0.000164766,0.0,0.000859136,3.5307e-05,0.0,0.000894443,1.1769e-05,0.0,0.000447222,2.3538e-05,0.0,0.000329532,0.0,0.0,0.00333062,0.0,0.0,0.00413092,0.347538,0.102885,0.00510774,0.166508,0.0100978,0.00456637,0.0194894,0.000458991,0.0025421,0.00429568,1.1769e-05,0.00169473,0.000659063,0.0,0.000976826,0.00011769,0.0,0.00176535,1.1769e-05,0.0,0.00184773,0.0,0.0,0.000800291,0.0,0.0,0.000823829,0.0,0.0,0.000388377,0.0,0.0,0.0174299,0.0,0.0,0.00124751,0.0368369,0.00967411,0.00147112,0.000882674,1.1769e-05,0.000717908,0.0,0.0,0.000859136,0.0,0.0,0.000458991,0.0,0.0,0.000388377,0.0,0.0,0.000435453,0.0,0.0,0.000529604,0.0,0.0,0.000541374,0.0,0.0,0.000211842,0.0,0.0,0.000141228,0.0,0.0,0.00376608,0.0,0.0,0.00237734,0.0367781,0.0122986,0.0032247,0.00248326,0.000105921,0.00313055,0.000223611,0.0,0.00311878,1.1769e-05,0.0,0.00213019,0.0,0.0,0.00104744,0.0,0.0,0.00236557,0.0,0.0,0.00338947,0.0,0.0,0.000965057,0.0,0.0,0.0010239,0.0,0.0,0.000847367,0.0,0.0,0.0148878,0.0,0.0,0.0530069,0.0666699,0.162961,0.0995812,0.212011,0.0215597,0.150367,0.305554,0.0353215,0.187877,0.277694,0.0273507,0.147973,0.166391,0.0182201,0.115728,0.0945388,0.0146172,0.086239,0.0585593,0.0133587,0.0576791,0.0333473,0.0124045,0.0389572,0.0198406,0.0176443,0.0282555,0.0144198,0.0145514,0.0193635,0.00870286,0.00678626,0.103349,0.00672868,0.00129145,0.0276057,0.0494369,0.0365389,0.064745,0.143951,0.028091,0.0797982,0.16783,0.0251873,0.076294,0.157754,0.0153082,0.0592173,0.133044,0.0107758,0.0546027,0.120236,0.0130543,0.056437,0.134055,0.0170767,0.0485156,0.130214,0.0223823,0.0422311,0.116798,0.0246115,0.0373368,0.113178,0.0260263,0.0246362,0.0970805,0.0137782,0.0568647,0.0623349,0.0018179,0.00449127,0.0515756,0.0598589,0.0193635,0.19069,0.0865022,0.0558694,0.175809,0.0250475,0.0901873,0.123699,0.00500127,0.067912,0.0835162,0.000115161,0.0580246,0.0667933,0.0,0.0653373,0.0513206,0.0,0.0482935,0.0245046,0.0,0.0264623,0.00496014,0.0,0.00966528,0.000222096,0.0,0.00333966,8.22577e-06,0.0,0.0148146,0.0,0.0,0.0066711,0.0598507,0.0953285,0.0137946,0.076475,0.0285846,0.0242331,0.0944565,0.00332321,0.0643502,0.0446001,9.87092e-05,0.0601962,0.0104467,0.0,0.0416964,0.000970641,0.0,0.0246938,5.75804e-05,0.0,0.0128733,0.0,0.0,0.00674513,0.0,0.0,0.00330676,0.0,0.0,0.00208112,0.0,0.0,0.00329031,0.0,0.0,0.00313402,0.0557296,0.294186,0.00870286,0.0735055,0.223116,0.00770755,0.0431606,0.134508,0.00574159,0.0474545,0.0404297,0.00380031,0.0242413,0.000139838,0.00291192,0.00386611,0.0,0.00170273,0.000312579,0.0,0.000929512,8.22577e-06,0.0,0.000806125,0.0,0.0,0.000403063,0.0,0.0,0.000312579,0.0,0.0,0.00171919,0.0,0.0,0.0144527,0.0119685,0.0149874,0.0185985,0.0123058,6.58062e-05,0.0131695,0.0061282,0.0,0.0117793,0.00445837,0.0,0.00666287,0.000995318,0.0,0.00340547,5.75804e-05,0.0,0.00537143,0.0,0.0,0.0045324,0.0,0.0,0.00285434,0.0,0.0,0.00168628,0.0,0.0,0.00113516,0.0,0.0,0.0179733,0.0,0.0,0.007724,0.0056511,0.0114667,0.00849722,0.000518224,0.0,0.00372627,0.0,0.0,0.00259112,0.0,0.0,0.000880157,0.0,0.0,0.00069919,0.0,0.0,0.000740319,0.0,0.0,0.000690965,0.0,0.0,0.000468869,0.0,0.0,0.000148064,0.0,0.0,9.04835e-05,0.0,0.0,0.00333966,0.0,0.0,0.0196102,0.0107017,0.00116806,0.0133093,0.00148886,4.93546e-05,0.00719755,0.00015629,0.0,0.00512465,1.64515e-05,0.0,0.00231967,0.0,0.0,0.000789674,0.0,0.0,0.00147241,0.0,0.0,0.00131612,0.0,0.0,0.000337257,0.0,0.0,0.000189193,0.0,0.0,0.000296128,0.0,0.0,0.00219628,0.0,0.0
